run_id,seed,algorithm,fitness,base_objective,penalty,search_fitness,energy,delay,aoi,qoe,fairness,csr,hard_feasible,capacity_utilisation_mean,capacity_utilisation_max,assignment_unique,runtime,nfe,pre_refinement_fitness,local_refinement_gain,experiment,setting,description,utility_weights,u_delay,u_energy,u_aoi
15,20260715,RDHO,0.9995043322944156,0.7161709989610822,0.2833333333333333,3.266170998961082,94.55849441182528,1.6727858079774756,1.9378834241803429,0.4243372371070231,0.9389714339151216,0.7166666666666667,1,0.7755431661623367,1.0000000000000002,1,6.798390374999997,10232,1.061503601067323,0.0619992687729076,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
16,20260716,RDHO,0.9629896531101484,0.6629896531101483,0.3,3.3629896531101484,74.93706259854844,1.727077584624076,2.0062132322835646,0.44586937530467,0.944506095248376,0.7,1,0.7729836139128781,1.0000000000000002,1,6.6309111250000115,10232,0.988579485483826,0.0255898323736776,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
17,20260717,RDHO,1.0756735608374774,0.7340068941708109,0.3416666666666667,3.8090068941708113,114.05510115869689,1.9371465000932269,2.251809193057709,0.4220196011106366,0.9027126552063114,0.6583333333333333,1,0.8763380051353021,1.0000000000000002,1,6.750502333999975,10232,1.0976843563221437,0.022010795484666,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
18,20260718,RDHO,0.8548085238459048,0.6298085238459048,0.2249999999999999,2.6548085238459045,114.36124226853676,1.9335141440633157,2.285541355274358,0.4702523059585063,0.930635378916062,0.775,1,0.8085606852545305,1.0,1,6.700389375000043,10232,0.8730201444184503,0.0182116205725455,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
19,20260719,RDHO,0.931299882359172,0.6729665490258386,0.2583333333333333,2.9979665490258385,101.1240928621256,1.63277440548685,1.9293408988965353,0.463597803550119,0.8885523621942474,0.7416666666666667,1,0.7959380745065053,1.0,1,6.815153500000008,10232,0.9687388321490475,0.0374389497898757,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
20,20260720,RDHO,0.8396007822817448,0.6062674489484116,0.2333333333333332,2.7062674489484113,81.27090293127294,1.7124198406272746,2.0383567569068215,0.4859302732327322,0.9061858043102088,0.7666666666666667,1,0.8405896102285734,1.0000000000000002,1,6.639602249999996,10232,0.8687258091436315,0.0291250268618866,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
21,20260721,RDHO,0.9809503411232536,0.6892836744565871,0.2916666666666666,3.3142836744565867,109.69862958945843,1.9272814534996692,2.2837918247583344,0.4286485518332124,0.9316190051781784,0.7083333333333334,1,0.8185043806702683,1.0000000000000002,1,6.750872167000011,10232,1.0151831554352937,0.0342328143120397,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
22,20260722,RDHO,0.7697909881702197,0.5531243215035531,0.2166666666666666,2.5031243215035532,100.86428669033654,1.4572800738611575,1.7912376315118226,0.5034421947518155,0.9478616773383468,0.7833333333333333,1,0.8467935582912781,1.0000000000000002,1,6.678613499999983,10232,0.8016862839528544,0.0318952957826346,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
23,20260723,RDHO,0.7608737922772307,0.5692071256105641,0.1916666666666666,2.294207125610564,76.96527705059563,2.003028308535205,2.3885307206736144,0.5003957059496897,0.9565162077376236,0.8083333333333333,1,0.7903515891672244,1.0000000000000002,1,6.6032244169999785,10232,0.9146930902884618,0.153819298011231,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
24,20260724,RDHO,0.9498706310388274,0.6665372977054941,0.2833333333333333,3.216537297705494,51.260270601736366,1.812598159128524,2.09245402983884,0.4578728566861688,0.9193076323050928,0.7166666666666667,1,0.7739242913610834,1.0,1,6.6822930829999905,10232,1.0167965720123022,0.0669259409734748,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
25,20260725,RDHO,0.8874106356046652,0.6207439689379984,0.2666666666666667,3.0207439689379987,70.33871822767642,2.1102441497127593,2.4917325615404056,0.4679331940398933,0.938983251178634,0.7333333333333333,1,0.8274063710759896,1.0,1,6.51311020899999,10232,0.9287545233555397,0.0413438877508743,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
26,20260726,RDHO,1.04480211303157,0.7198021130315702,0.3249999999999999,3.64480211303157,92.92803749240264,2.1073441422331083,2.446545361185252,0.4355278897153243,0.9013723543806124,0.675,1,0.7643346719690517,1.0,1,6.558510082999987,10232,1.0567433024460762,0.011941189414506,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
27,20260727,RDHO,0.8325768643657673,0.6159101976991006,0.2166666666666666,2.565910197699101,128.44266996434965,1.9637760863694615,2.331499697874095,0.4590559416634026,0.95093184944162,0.7833333333333333,1,0.7831305981929678,1.0000000000000002,1,6.670478374999959,10232,0.8461993353487336,0.0136224709829663,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
28,20260728,RDHO,0.9073044316689216,0.640637765002255,0.2666666666666667,3.0406377650022556,71.01908497030874,1.5700897153636144,1.8876181874379143,0.4612195460813071,0.9303391251552416,0.7333333333333333,1,0.8351827018841936,1.0000000000000002,1,6.586487832999978,10232,0.9770171815695472,0.0697127499006253,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
29,20260729,RDHO,1.0202161120177684,0.7035494453511019,0.3166666666666666,3.5535494453511016,121.62414962457916,1.8707037923430967,2.180928994065313,0.4154482130539406,0.8851577731554802,0.6833333333333333,1,0.8888385770070667,1.0,1,6.69909212500005,10232,1.0471135007784813,0.0268973887607129,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
30,20260730,RDHO,1.0483955469203392,0.7317288802536726,0.3166666666666666,3.581728880253672,146.9452197811848,1.9145329909906923,2.237686018285394,0.4296968228395186,0.953497790423268,0.6833333333333333,1,0.826198695992277,1.0,1,6.739368999999954,10232,1.0674415697475554,0.0190460228272162,utility_weight,U2,Equal task-utility coefficients,"(0.333, 0.333, 0.333)",0.3333333333333333,0.3333333333333333,0.3333333333333333
1,20260701,RDHO,1.1143849196092002,0.7727182529425334,0.3416666666666667,3.8477182529425336,78.42008678136752,2.185126698306606,2.4781034576997656,0.3875143406372835,0.9013686548079948,0.6583333333333333,1,0.8139091452493761,1.0000000000000002,1,6.703849875000003,10232,1.1917956576928752,0.077410738083675,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
2,20260702,RDHO,1.046268350641808,0.7129350173084745,0.3333333333333333,3.712935017308475,92.40803310298382,1.936904046375993,2.2487022973770032,0.3972496475788962,0.9341917776436248,0.6666666666666666,1,0.8910326178628443,1.0,1,6.555271958999981,10232,1.0598705352882216,0.0136021846464136,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
3,20260703,RDHO,0.873964498954977,0.623964498954977,0.25,2.873964498954977,57.553995848707615,1.656256710345292,1.9847783760270823,0.4420677644403934,0.9264370334022068,0.75,1,0.8229300522232971,1.0000000000000002,1,6.56987379200001,10232,1.006468008033046,0.1325035090780691,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
4,20260704,RDHO,0.7608812489860931,0.5858812489860931,0.175,2.160881248986094,91.69683855906231,1.8135749242451955,2.1482941502885424,0.4619692469572379,0.9495804898425306,0.825,1,0.8518050547104279,1.0,1,6.447483917,10232,0.8189690618566138,0.0580878128705206,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
5,20260705,RDHO,0.9382591473229386,0.6715924806562719,0.2666666666666667,3.071592480656272,89.27663630012336,2.152921826538858,2.491972517040897,0.4166400772081168,0.9372006182017112,0.7333333333333333,1,0.7948469996258761,1.0000000000000002,1,6.727561792000017,10232,1.0360656702982456,0.097806522975307,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
6,20260706,RDHO,1.0052939860345569,0.7052939860345566,0.3,3.405293986034557,99.05296076241318,1.782772522874981,2.101049397593702,0.3965762574721147,0.9248783957961082,0.7,1,0.8244524524738295,1.0000000000000002,1,6.512457083000015,10232,1.0440164727638486,0.0387224867292919,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
7,20260707,RDHO,1.151936197790412,0.7936028644570786,0.3583333333333333,4.018602864457078,86.67995146653979,2.4647931488332313,2.798827088423163,0.3740497598629381,0.9047646974152976,0.6416666666666667,1,0.8250283436301272,1.0,1,6.506153167000036,10232,1.2430836968834642,0.0911474990930523,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
8,20260708,RDHO,1.030052225766596,0.6967188924332627,0.3333333333333333,3.696718892433263,84.52706979411983,2.0224957212233816,2.342601221304504,0.3981629330073646,0.9345615383861952,0.6666666666666666,1,0.8130452217274176,1.0000000000000002,1,6.715010291999988,10232,1.0726323995369715,0.0425801737703754,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
9,20260709,RDHO,0.8973110021606912,0.6556443354940245,0.2416666666666667,2.830644335494025,102.87178380211364,1.8373444220846575,2.1818606653276555,0.4282232640156928,0.9395293636716344,0.7583333333333333,1,0.8081685317266631,1.0,1,6.570019207999962,10232,0.9083569946811844,0.0110459925204933,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
10,20260710,RDHO,0.9943871117836932,0.68605377845036,0.3083333333333333,3.4610537784503603,143.66956950876624,1.5904699497647754,1.872406609651195,0.4130967051552822,0.9324892398096132,0.6916666666666667,1,0.894343644761474,1.0000000000000002,1,6.690916083000047,10232,1.0367029580382146,0.0423158462545212,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
11,20260711,RDHO,0.7112521618765848,0.5362521618765848,0.175,2.111252161876586,71.18404586345562,1.5277936122369762,1.8652045318592425,0.5004302096900621,0.9304049255310236,0.825,1,0.8254614983762313,1.0000000000000002,1,6.471213207999995,10232,0.722941844605137,0.0116896827285521,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
12,20260712,RDHO,1.2329143586510063,0.8162476919843398,0.4166666666666666,4.566247691984339,117.39610834043478,1.977572085882355,2.25120780187295,0.3428783396437821,0.9328765399015532,0.5833333333333334,1,0.8758302301765056,1.0000000000000002,1,6.513236000000006,10232,1.2628053713935927,0.0298910127425864,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
13,20260713,RDHO,0.9105034654504172,0.652170132117084,0.2583333333333333,2.9771701321170836,70.14218777276332,1.5966662431095358,1.9107214046705003,0.441623401118221,0.9097234463224844,0.7416666666666667,1,0.775752007948612,1.0000000000000002,1,6.7946070419999955,10232,1.003117607855811,0.0926141424053937,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
14,20260714,RDHO,0.9586857791080592,0.6836857791080593,0.275,3.158685779108059,133.37209048224537,1.5707512441668177,1.909181731799632,0.4256212010781397,0.931544146852299,0.725,1,0.8809028771894593,1.0,1,6.621735290999993,10232,1.0381964081614925,0.0795106290534332,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
15,20260715,RDHO,0.9981889858338294,0.7148556525004961,0.2833333333333333,3.264855652500496,94.06053669674108,1.6861806338798817,1.951278250082749,0.3978412197719712,0.9409054385004384,0.7166666666666667,1,0.8161740830977152,1.0,1,6.719816084000001,10232,1.0211273018991158,0.0229383160652864,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
16,20260716,RDHO,0.974663372975775,0.6829967063091084,0.2916666666666666,3.307996706309108,94.22864203302126,1.6951079872472488,1.974243634906737,0.4085901659364289,0.9452395301250716,0.7083333333333334,1,0.7533809544125798,1.0,1,6.670701457999996,10232,0.9944786325787858,0.0198152596030107,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
17,20260717,RDHO,1.0902725576320518,0.7402725576320517,0.35,3.890272557632051,108.62085170644012,1.9908206596464069,2.3054833526108895,0.3946184566006435,0.9003740695302453,0.65,1,0.842053933423016,1.0000000000000002,1,6.703424415999962,10232,1.1267831283926322,0.0365105707605803,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
18,20260718,RDHO,0.8590537330915221,0.6257203997581888,0.2333333333333332,2.7257203997581883,105.73937747931308,1.8984929895360665,2.250520200747109,0.449851490555002,0.9276942618954404,0.7666666666666667,1,0.7963508977882935,1.0000000000000002,1,6.7246296249999205,10232,0.875342682959995,0.0162889498684728,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
19,20260719,RDHO,0.9417143951366715,0.6750477284700049,0.2666666666666667,3.0750477284700053,106.38263760012548,1.630827099480785,1.9273935928904704,0.4397262487848739,0.8977917591408656,0.7333333333333333,1,0.8002476581501471,1.0,1,6.824309749999998,10232,0.9908984724554304,0.0491840773187588,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
20,20260720,RDHO,0.8547254420113928,0.6130587753447261,0.2416666666666667,2.7880587753447266,81.07776285139943,1.7182247983034635,2.044161714583011,0.4611747125552023,0.9089328066136062,0.7583333333333333,1,0.8072884942050744,1.0000000000000002,1,6.720441708000067,10232,0.8856333208418184,0.0309078788304256,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
21,20260721,RDHO,0.9869478074083788,0.6952811407417122,0.2916666666666666,3.3202811407417117,109.50693939768202,1.929994519527488,2.2865048907861536,0.4080046126808696,0.9236469487626868,0.7083333333333334,1,0.8057777414326222,1.0,1,6.7228355830000055,10232,1.0110359815698282,0.0240881741614493,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
22,20260722,RDHO,0.7751247832997282,0.5584581166330616,0.2166666666666666,2.5084581166330615,102.06687151868212,1.459074730215867,1.793032287866532,0.4811143634136457,0.9447580894032004,0.7833333333333333,1,0.8349614342288237,1.0,1,6.686753959000043,10232,0.8045796642802304,0.0294548809805021,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
23,20260723,RDHO,0.7713375303510042,0.5796708636843375,0.1916666666666666,2.304670863684337,76.9990813615959,1.999767818060521,2.3852702301989313,0.4652063041465675,0.9536489068930512,0.8083333333333333,1,0.7690575841914462,1.0,1,6.662672415999964,10232,0.9726337310299282,0.201296200678924,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
24,20260724,RDHO,0.9517721257271406,0.6767721257271406,0.275,3.151772125727141,54.137929753327555,1.8494390508327867,2.129294921543103,0.4295618162392667,0.9132315178094894,0.725,1,0.7941183253147646,1.0000000000000002,1,6.661145667000028,10232,0.99549626039075,0.0437241346636094,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
25,20260725,RDHO,0.9000909788522827,0.6250909788522827,0.275,3.1000909788522826,68.49479730777631,2.1559712167377514,2.537459628565398,0.4353544613080888,0.9343630773011292,0.725,1,0.8188403454684435,1.0,1,6.537918541999943,10232,0.9850016910573612,0.0849107122050784,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
26,20260726,RDHO,1.0266638110997368,0.7183304777664035,0.3083333333333333,3.4933304777664036,112.74498705571612,1.988253414225142,2.327454633177285,0.4112316622912731,0.9062218943333392,0.6916666666666667,1,0.7559048545824324,1.0,1,6.642015750000041,10232,1.0542866790404102,0.0276228679406733,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
27,20260727,RDHO,0.8381243146310414,0.6047909812977081,0.2333333333333332,2.704790981297708,132.55673439429853,1.836508133419926,2.2042317449245594,0.4417653987609815,0.9530849792341618,0.7666666666666667,1,0.7900328734827856,1.0000000000000002,1,6.656431375000011,10232,0.8468665739100446,0.0087422592790031,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
28,20260728,RDHO,0.9089673878467016,0.6506340545133684,0.2583333333333333,2.9756340545133684,69.16757785973077,1.5991661784335125,1.916694650507812,0.4292859725110328,0.9215891911677964,0.7416666666666667,1,0.8377476076604758,1.0000000000000002,1,6.526793416000032,10232,0.9780611998597684,0.0690938120130667,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
29,20260729,RDHO,1.0358836444174817,0.7108836444174816,0.3249999999999999,3.635883644417482,125.55377377188154,1.8703687514470624,2.1805939531692786,0.4039288276742314,0.8863779538199584,0.675,1,0.914853957212243,1.0,1,6.640114333000042,10232,1.0962790768235422,0.0603954324060604,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
30,20260730,RDHO,1.0475684488329255,0.7225684488329255,0.3249999999999999,3.647568448832925,138.38062506882858,1.9302205354797144,2.2533735627744167,0.4075353527496712,0.9603740119599704,0.675,1,0.8276587954030757,1.0,1,6.766835333000017,10232,1.070281437912957,0.0227129890800314,utility_weight,U3,Freshness-oriented task utility,"(0.300, 0.200, 0.500)",0.3,0.2,0.5
